gameId,playId,rb_snap_motion,fb_snap_motion,wr_snap_motion,te_snap_motion,rb_shift,fb_shift,wr_shift,te_shift,qb_shift,rb_motion,fb_motion,wr_motion,te_motion,qb_depth,rb_depth,fb_depth,target_rush,quarter,down,yardsToGo,gameClock,preSnapHomeScore,preSnapVisitorScore,absoluteYardlineNumber,preSnapHomeTeamWinProbability,preSnapVisitorTeamWinProbability,expectedPoints,offenseFormation,receiverAlignment,pff_passCoverage,pff_manZone,fb_present,rb_present
2022090800,2043,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0315094426156541,0.07493747255375983,3.8662091745908267,1,3,1,10,13:02,0.004892347180171926,-0.0763254320732843,0.28663073150694607,-0.2981428011941373,0.2981428011941371,0.18464679892281113,5,3,2,3,1,1
2022090800,2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8065080340799421,-0.029172902297939275,3.423204327695794,1,3,1,10,12:22,0.004892347180171926,-0.0763254320732843,-0.20603691405969887,-0.3775918347231539,0.3775918347231541,0.5975621902407677,5,3,11,3,1,1
2022090800,2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8627578855319619,-0.3675317595681546,-0.3119333274309778,1,3,2,9,11:35,0.004892347180171926,-0.0763254320732843,-0.2470925511902526,-0.3163781133179451,0.3163781133179453,0.3013490892156541,5,5,6,3,0,1
2022090800,2137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9127589402909034,-0.8828770864674601,-0.3119333274309778,1,3,3,7,10:34,0.004892347180171926,-0.0763254320732843,-0.3292038254513601,-0.23546748143748755,0.2354674814374876,-0.2311280721510654,5,4,4,0,0,1
2022090800,2163,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3747553639274797,0.84014750846548,1.9117755509275105,1,3,1,10,10:07,0.004892347180171926,-0.0763254320732843,-0.6576489224957901,-0.4120777121801244,0.4120777121801244,1.079214176305641,6,4,2,3,1,1
2022090800,2184,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8315077031475578,-0.3727372743392456,-0.3119333274309778,1,3,1,10,09:24,0.004892347180171926,-0.0763254320732843,-1.1913722051929887,-0.4809032293822901,0.4809032293822903,1.5622964355725943,5,4,10,3,0,1
2022090800,2208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8877587943833771,0.454940209703186,-0.3119333274309778,1,3,2,3,08:45,0.004892347180171926,-0.0763254320732843,-1.478761665106865,-0.5257377186575055,0.5257377186575057,1.811240748820714,5,5,6,3,0,1
2022090800,2288,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.199753102790947,0.892203688764487,-0.3119333274309778,1,3,1,10,07:59,0.004892347180171926,0.6221803342027593,-1.0682052938013276,-0.7485697013485443,0.7485697013485442,-0.494938315185312,6,5,6,3,0,1
2022090800,2307,0,0,0,0,0,0,0,0,0,0,0,0,0,1.006509392076125,-1.8146643099227864,-0.3119333274309778,1,3,2,10,07:28,0.004892347180171926,0.6221803342027593,-1.0682052938013276,-0.7892146468860667,0.7892146468860665,-0.8406237611215127,0,6,6,3,0,1
2022090800,2336,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3247535462246538,0.7672715725477929,-0.3119333274309778,1,3,1,10,07:02,0.004892347180171926,0.6221803342027593,-0.12392563979859138,-0.6475887405456031,0.6475887405456032,0.4330229830815267,6,4,5,3,0,1
2022090800,2360,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2122526989047986,1.0431640142753886,-0.3119333274309778,1,3,1,10,06:18,0.004892347180171926,0.6221803342027593,0.28663073150694607,-0.619344066678798,0.619344066678798,0.7476451649454949,6,5,6,3,0,1
2022090800,2381,0,0,0,0,0,0,0,0,0,0,0,0,0,1.150259181996516,-1.6584997405184008,-0.3119333274309778,1,3,2,9,05:53,0.004892347180171926,0.6221803342027593,0.32768636863749984,-0.6551468866445023,0.655146886644502,0.48069998380455875,0,6,6,3,0,1
2022090800,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1065094988662554,-1.6949378673369517,-0.3119333274309778,1,3,3,18,05:25,0.004892347180171926,0.6221803342027593,-0.04181436553748388,-0.836725427438164,0.8367254274381639,-0.8439951654849417,0,7,15,3,0,1
2022090800,2464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7440090998306634,-0.44040737776666705,0.6522552594125843,1,3,1,15,05:11,0.004892347180171926,0.6221803342027593,1.764633668206881,-0.8265278476118091,0.8265278476118091,-1.743920707321992,5,4,6,3,1,1
2022090800,2485,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1435009625072563,0.8922051979316624,3.7011713836200926,1,3,2,7,04:29,0.004892347180171926,0.6221803342027593,1.4361885711624511,-0.8908804718204628,0.8908804718204627,-1.389612227982793,1,3,6,3,1,1
2022090800,2506,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2122526989047986,0.9130261449980883,1.9204643036574944,1,3,1,10,03:48,0.004892347180171926,0.6221803342027593,1.107743474118021,-0.9863085246037675,0.9863085246037675,-0.7741942932164513,6,4,6,3,1,1
2022090800,2527,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0127608590727875,-0.29985832008727026,-0.3119333274309778,1,3,2,10,03:06,0.004892347180171926,0.6221803342027593,1.107743474118021,-0.9399066464407343,0.9399066464407342,-1.1693691682514185,5,4,10,3,0,1
2022090800,2551,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2560056245466176,0.85055774370915,3.6751067159513604,1,3,1,10,02:25,0.004892347180171926,0.6221803342027593,0.6561314656819297,-1.0432827517132182,1.0432827517132182,-0.3154115034463806,1,3,6,3,1,1
2022090800,2572,0,0,0,0,0,0,0,0,0,0,0,0,0,1.012758760977111,-0.07081741761591005,1.3732210652340504,1,3,2,9,01:45,0.004892347180171926,0.6221803342027593,0.615075828551376,-1.0068972928629025,1.0068972928629027,-0.6906384662564636,5,4,10,3,1,1
2022090800,2599,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7940059583984341,-0.4299992076989104,-0.3119333274309778,1,3,3,5,01:19,0.004892347180171926,0.6221803342027593,0.4508532800291611,-0.9858242901437809,0.985824290143781,-0.8723137527376228,5,5,5,3,0,1
2022090800,2623,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9565082419491974,-0.2998602264036648,-0.3119333274309778,1,3,1,10,00:37,0.004892347180171926,0.6221803342027593,0.2045194572458386,-1.1385051128440116,1.1385051128440118,0.1671480382405371,5,4,10,3,0,1
2022090800,2688,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9752581606438472,-0.28944935572119773,-0.3119333274309778,1,4,3,7,15:00,0.004892347180171926,0.6221803342027593,-0.16498127692914513,-1.0512706794712874,1.0512706794712876,-0.5944319436209362,5,4,6,3,0,1
2022090800,2712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9190093582395101,-0.12807712693989842,-0.3119333274309778,1,4,1,6,14:14,0.004892347180171926,0.6221803342027593,1.764633668206881,-1.2731605252783258,1.2731605252783262,2.140502696619593,5,4,16,2,0,1
2022090800,2733,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2752527400815483,-0.03958575872651768,-0.3119333274309778,1,4,2,4,13:38,0.004892347180171926,0.6221803342027593,1.8467449424679885,-1.218081553758712,1.2180815537587113,2.0878196670021048,5,5,16,2,0,1
2022090800,2755,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8127579751887026,-0.3050652645957773,-0.3119333274309778,1,4,3,4,13:34,0.004892347180171926,0.6221803342027593,1.8467449424679885,-1.187635483963363,1.187635483963363,1.4162196687092299,5,5,16,2,0,1
2022090800,2815,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8940101660120469,0.08014425820244836,-0.3119333274309778,1,4,1,10,13:23,0.004892347180171926,1.3206861004788029,1.107743474118021,-1.3306281799407271,1.330628179940726,-0.7297513817131581,5,4,5,3,0,1
2022090800,2839,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8627599836276428,0.012472566178254627,-0.3119333274309778,1,4,1,10,12:53,0.004892347180171926,1.3206861004788029,0.6971871028124835,-1.3227172831224483,1.3227172831224483,-0.35541822254434124,5,4,6,3,0,1
2022090800,2860,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33150764603669836,-0.3935569505280627,-0.3119333274309778,1,4,2,10,12:25,0.004892347180171926,1.3206861004788029,0.6971871028124835,-1.341429857314089,1.3414298573140906,-0.6739579855586215,5,4,6,3,0,1
2022090800,2884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45650589600660485,-2.668368970671441,-0.3119333274309778,1,4,3,3,11:38,0.004892347180171926,1.3206861004788029,0.4097976428986073,-1.36143672286615,1.3614367228661515,-0.7505256149738303,0,6,4,0,0,1
2022090800,2908,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50025424398502,-0.31547788273488686,-0.3119333274309778,1,4,1,10,11:10,0.004892347180171926,1.3206861004788029,0.24557509437639236,-1.3244934665598007,1.3244934665598,0.023344641488076117,5,4,6,3,0,1
2022090800,2934,0,0,0,0,0,0,0,0,0,0,0,0,0,1.100259748493356,-0.15931077157523946,-0.3119333274309778,1,4,1,10,11:01,0.004892347180171926,1.3206861004788029,-0.4113150997124676,-1.4469033445393906,1.446903344539391,-0.08244471854947362,5,3,10,3,0,1
2022090800,2958,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7315072148853897,-0.6121908743796728,-0.3119333274309778,1,4,2,9,10:19,0.004892347180171926,1.3206861004788029,-0.37025946258191383,-1.452757124056895,1.4527571240568942,-0.3194921649113748,5,5,10,3,0,1
2022090800,2979,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0190099418697975,-0.18533778942175486,-0.3119333274309778,1,4,3,4,09:33,0.004892347180171926,1.3206861004788029,-0.16498127692914513,-1.461191242323719,1.4611912423237188,-0.5018687751907487,5,4,11,3,0,1
2022090800,3047,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9565091956290673,-0.13848847420130314,-0.3119333274309778,1,4,1,10,09:21,0.004892347180171926,2.0191918667548463,1.0256321998569136,-1.5257238163077607,1.5257238163077618,-0.6229167696586485,5,5,6,3,0,1
2022090800,3092,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2002592830755832,-0.023968261255225057,-0.3119333274309778,1,4,2,15,09:17,0.004892347180171926,2.0191918667548463,1.2309103855096823,-1.5298050468842126,1.529805046884213,-1.515024915074177,5,4,15,3,0,1
